0.012047333,-0.56921154,0.00014694774,-2.8130019,-0.010016077,2.9982464,0.5995764,3.959246,4.0,1
0.012059831,-0.5689777,0.00019263265,-2.81394,-0.011781594,2.9742,0.60069925,3.9999955,4.0,1
0.0120752035,-0.5687234,0.0002402527,-2.8149397,-0.013559379,2.949779,0.60186374,3.9999952,4.0,1
0.012336852,-0.57009447,-0.000118971,-2.8132372,-0.015226575,2.9484212,0.6031603,4.0,4.0,1
0.012350822,-0.56986827,-7.30316e-05,-2.814208,-0.017089091,2.9243116,0.6041167,3.9999979,4.0,1
0.012365253,-0.5696156,-2.5604071e-05,-2.8152525,-0.018960781,2.8998013,0.60521585,3.9999955,4.0,1
0.0123794405,-0.5693641,2.185826e-05,-2.8163176,-0.020871762,2.875253,0.6062745,3.9999928,4.0,1
0.012393089,-0.5691129,6.9342044e-05,-2.817402,-0.022821102,2.8506658,0.6072956,3.9999936,4.0,1
0.012405948,-0.56886214,0.00011678663,-2.818507,-0.024807364,2.8260417,0.6082789,3.9999924,4.0,1
0.012418601,-0.56861186,0.00016429843,-2.8196323,-0.026826067,2.8013787,0.60922074,3.9999983,4.0,1
0.012430785,-0.5683622,0.00021174822,-2.8207762,-0.028874869,2.776681,0.61012214,3.9999967,4.0,1
0.012442192,-0.5681128,0.0002591456,-2.82194,-0.030951098,2.7519515,0.6109817,3.999995,4.0,1
0.012453712,-0.5678642,0.0003065652,-2.8231194,-0.033046283,2.7271953,0.6117958,3.999992,4.0,1
0.012464599,-0.5676165,0.000353924,-2.824316,-0.035158724,2.702416,0.612567,3.9999943,4.0,1
0.012474835,-0.56736964,0.00040116967,-2.825528,-0.037283976,2.6776187,0.61329526,4.0,4.0,1
0.012485271,-0.5671233,0.00044843892,-2.826751,-0.039410897,2.6528087,0.6139754,3.999994,4.0,1
0.012495329,-0.5668772,0.00049560243,-2.8279846,-0.041537,2.6279905,0.61461014,3.9999964,4.0,1
0.012505528,-0.5666323,0.00054274796,-2.8292263,-0.043653138,2.6031709,0.61519706,3.9999936,4.0,1
0.012515102,-0.56638813,0.0005897624,-2.830472,-0.045758788,2.578357,0.6157408,3.9999933,4.0,1
0.012524575,-0.5661443,0.00063669845,-2.8317206,-0.04784463,2.5535526,0.6162384,3.9999936,4.0,1
0.01253434,-0.5659014,0.0006836142,-2.8329701,-0.04990177,2.5287623,0.61668825,3.9999967,4.0,1
0.012544344,-0.5656588,0.0007304941,-2.8342178,-0.051925406,2.503993,0.61709064,3.9999936,4.0,1
0.012554621,-0.5654174,0.000777358,-2.8354604,-0.053909857,2.479254,0.61744505,3.9999926,4.0,1
0.0125648,-0.5651763,0.0008241317,-2.8366942,-0.055855587,2.4545515,0.61775625,3.9999979,4.0,1
0.0125755165,-0.5649358,0.0008709209,-2.8379214,-0.057752404,2.4298892,0.6180191,3.9999964,4.0,1
