0.012047331,-0.56921154,0.00014694555,-2.8130019,-0.010016079,2.9982464,0.5995665,3.9593532,4.0,1
0.012059631,-0.5689665,0.00019214672,-2.813952,-0.011715321,2.9961133,0.6008112,4.0,4.0,1
0.012270257,-0.56907415,-0.0001581351,-2.8140569,-0.013387936,2.993786,0.6020084,4.0,4.0,1
0.012593996,-0.5692598,-0.00071241456,-2.8139062,-0.01501489,2.99162,0.6031772,4.0,4.0,1
0.012989107,-0.5694404,-0.0013684432,-2.8137023,-0.01662058,2.9896393,0.60433435,4.0,4.0,1
0.013431715,-0.56960404,-0.0020829525,-2.8134992,-0.018215314,2.987838,0.60548556,4.0,4.0,1
0.013908799,-0.5697515,-0.002835248,-2.81331,-0.019804947,2.9861987,0.6066328,4.0,4.0,1
0.014410616,-0.56988513,-0.0036134478,-2.8131344,-0.021392286,2.9847095,0.6077766,4.0,4.0,1
0.014929894,-0.5700065,-0.0044107456,-2.8129733,-0.022978595,2.9833574,0.60891736,4.0,4.0,1
0.015462654,-0.57011545,-0.0052209897,-2.8128266,-0.024565838,2.9821272,0.61005646,4.0,4.0,1
0.016005587,-0.5702149,-0.0060419613,-2.8126917,-0.026153984,2.9810116,0.6111936,4.0,4.0,1
0.0165558,-0.570305,-0.0068700574,-2.81257,-0.027743893,2.9799979,0.6123296,4.0,4.0,1
0.016562842,-0.5938995,-0.0066583096,-2.8308432,-0.029295886,2.9752812,0.6133362,4.0,4.0,1
0.016644094,-0.6185112,-0.006462292,-2.8490307,-0.031199008,2.9703696,0.6145362,4.0,4.0,1
0.016780369,-0.6436896,-0.006299354,-2.8670928,-0.03311496,2.9651914,0.61574227,4.0,4.0,1
0.016974658,-0.66947305,-0.0061682994,-2.8850226,-0.035054352,2.9597561,0.6169489,4.0,4.0,1
0.017228862,-0.69589835,-0.0060685463,-2.902821,-0.03701928,2.9540455,0.6181569,4.0,4.0,1
0.01754511,-0.7230034,-0.005999455,-2.9204853,-0.039011803,2.9480476,0.61936563,4.0,4.0,1
0.017504059,-0.7059771,-0.006374421,-2.9107163,-0.04147831,2.9478211,0.6208149,4.0,4.0,1
0.018890645,-0.70624983,-0.026458291,-2.912076,-0.04440923,2.9454458,0.6195445,4.0,4.0,1
0.020110074,-0.7063835,-0.046584755,-2.9130983,-0.047029298,2.9430833,0.6185023,4.0,4.0,1
0.021252666,-0.70631087,-0.06667554,-2.9137678,-0.04961666,2.9406707,0.6174557,4.0,4.0,1
0.022337606,-0.70602965,-0.086731136,-2.9140813,-0.052158616,2.938211,0.61640763,4.0,4.0,1
0.023385303,-0.7055363,-0.106751345,-2.9140403,-0.05465034,2.9357045,0.61535984,4.0,4.0,1
0.024416192,-0.7048298,-0.12673582,-2.913645,-0.057086896,2.9331515,0.61431146,4.0,4.0,1
0.025450988,-0.70391005,-0.14668442,-2.9128947,-0.059463415,2.930554,0.6132636,4.0,4.0,1
0.0265103,-0.70277643,-0.16659705,-2.9117913,-0.0617749,2.9279108,0.61221796,4.0,4.0,1
0.031682916,-0.6759203,-0.16827077,-2.8963053,-0.061966117,2.9294376,0.61375165,4.0,4.0,1
0.03700605,-0.6491418,-0.17001845,-2.8806522,-0.06234066,2.9305613,0.61498064,4.0,4.0,1
0.042378157,-0.6229521,-0.17193496,-2.8648283,-0.062623404,2.9314356,0.61617523,4.0,4.0,1
0.04781257,-0.5973192,-0.17402144,-2.8488474,-0.062814526,2.9320529,0.6173359,4.0,4.0,1
0.05056966,-0.5962007,-0.19371298,-2.8475673,-0.06446025,2.9292815,0.61594605,4.0,4.0,1
0.053212915,-0.5949904,-0.21347909,-2.8459737,-0.06574569,2.9265409,0.61484706,4.0,4.0,1
0.0559153,-0.593604,-0.2332135,-2.8440504,-0.06697104,2.9237528,0.61374485,4.0,4.0,1
0.05869086,-0.59204376,-0.25292102,-2.8417966,-0.068117715,2.9209206,0.6126434,4.0,4.0,1
0.0615567,-0.5903122,-0.27260414,-2.839216,-0.06918132,2.9180446,0.6115436,4.0,4.0,1
0.060406234,-0.5914898,-0.26172966,-2.8416824,-0.07077802,2.91591,0.61372536,4.0,4.0,1
0.06883962,-0.56719756,-0.26502407,-2.8257613,-0.07054326,2.9162683,0.6149601,4.0,4.0,1
0.0773421,-0.5430791,-0.26861396,-2.8096404,-0.06955668,2.916339,0.61602795,4.0,4.0,1
0.08595983,-0.51940775,-0.27245602,-2.7933686,-0.06842479,2.9161997,0.61704284,4.0,4.0,1
0.09470037,-0.49615678,-0.27655083,-2.7769487,-0.06712386,2.915851,0.61800855,4.0,4.0,1
0.10357037,-0.47330195,-0.28089726,-2.7603843,-0.06563969,2.915304,0.6189225,4.0,4.0,1
0.1125748,-0.45081946,-0.28549254,-2.7436779,-0.06395674,2.9145634,0.61978203,4.0,4.0,1
0.10733646,-0.46433285,-0.28339908,-2.7546663,-0.06681674,2.91124,0.6206046,4.0,4.0,1
0.10532241,-0.4701027,-0.28274432,-2.7586603,-0.068921775,2.9086134,0.62176234,4.0,4.0,1
0.10482079,-0.47227734,-0.2827545,-2.760037,-0.070509344,2.906406,0.6228287,4.0,4.0,1
0.104912296,-0.4731689,-0.28310868,-2.7604063,-0.07188791,2.9044485,0.6238522,4.0,4.0,1
0.10525617,-0.47359988,-0.28364503,-2.7604039,-0.07317834,2.9026816,0.62485296,4.0,4.0,1
0.1057202,-0.47386327,-0.28428426,-2.7602727,-0.074431896,2.9010794,0.62584037,4.0,4.0,1
0.11460763,-0.45147178,-0.28883925,-2.743619,-0.072935775,2.9003952,0.6268564,4.0,4.0,1
0.109492004,-0.4649143,-0.28681982,-2.7545824,-0.07582639,2.8970587,0.6276554,4.0,4.0,1
0.10754926,-0.4706619,-0.28622055,-2.7585647,-0.07795891,2.894401,0.62879187,4.0,4.0,1
0.10709698,-0.47283226,-0.28627324,-2.75993,-0.079564504,2.8921673,0.629836,4.0,4.0,1
0.10722921,-0.47372288,-0.28666148,-2.7602909,-0.08095621,2.8901803,0.6308382,4.0,4.0,1
0.107609145,-0.4741544,-0.28722826,-2.7602794,-0.08225731,2.8883889,0.63181823,4.0,4.0,1
0.10810746,-0.4744177,-0.2878955,-2.76014,-0.083518706,2.886764,0.63278466,4.0,4.0,1
0.10867146,-0.47461733,-0.28862542,-2.759964,-0.0847622,2.8852904,0.6337416,4.0,4.0,1
0.10927605,-0.4747921,-0.28939673,-2.7597852,-0.08599868,2.8839488,0.63469213,4.0,4.0,1
0.10990897,-0.47495496,-0.2901985,-2.7596147,-0.087233104,2.8827295,0.6356377,4.0,4.0,1
0.110562906,-0.47510982,-0.29102287,-2.7594545,-0.08846843,2.8816192,0.63658,4.0,4.0,1
0.1112331,-0.47525972,-0.2918659,-2.759309,-0.08970624,2.8806117,0.63751835,4.0,4.0,1
0.11191658,-0.47540522,-0.29272336,-2.759172,-0.09094705,2.8796933,0.63845396,4.0,4.0,1
0.112610616,-0.47554693,-0.29359314,-2.7590463,-0.09219164,2.8788574,0.6393865,4.0,4.0,1
0.11331346,-0.4756851,-0.29447284,-2.7589304,-0.09344035,2.8780978,0.6403174,4.0,4.0,1
0.11402392,-0.4758199,-0.29536092,-2.7588234,-0.09469283,2.8774042,0.64124626,4.0,4.0,1
0.12297175,-0.45341626,-0.29991046,-2.742233,-0.0931485,2.8767006,0.64221436,4.0,4.0,1
0.13211136,-0.43124893,-0.30465153,-2.725476,-0.0911688,2.87574,0.6429407,4.0,4.0,1
